Source,Chr,Position,Target,Chr,Position,conditioning_marker,Chr,Position,Effect,SE,|Effect|/SE,P_empirical,p_adjusted
liverMEbrown_B,3,3,isletMEtan_B,1,31,NA,0,NA,1.49551616725225,0.732697194864855,2.04111081321677,0.00060587700696757,0.00739169948500435
isletMEmidnightblue_B,1,19,isletMEdarkred_B,1,10,NA,0,NA,1.27523170322928,0.625053749633363,2.04019526957048,0.00060587700696757,0.00739169948500435
adiposeMEred_B,2,9,isletMEsaddlebrown_B,1,26,NA,0,NA,3.93120514334264,1.92692908505788,2.04014002063006,0.00060587700696757,0.00739169948500435
isletMEmidnightblue_B,1,19,isletMElightyellow_B,1,17,NA,0,NA,1.16609579969069,0.571891923801867,2.03901428077289,0.00060587700696757,0.00739169948500435
liverMEtan_B,3,11,isletMEviolet_B,1,33,NA,0,NA,-1.04644448691566,0.513628154253165,2.03735811257705,0.00128496589898186,0.00994286509571587
isletMEdarkgreen_B,1,5,isletMEgreenyellow_B,1,13,NA,0,NA,-0.553826305208301,0.271956288421686,2.03645338897094,0.00128496589898186,0.00994286509571587
isletMEblue_B,1,2,adiposeMEbrown_B,2,3,NA,0,NA,0.795671640614229,0.391290338920063,2.03345588038343,0.00060587700696757,0.00739169948500435
adiposeMEred_B,2,9,isletMElightyellow_B,1,17,NA,0,NA,2.09730344331863,1.0321002889694,2.03207330308267,0.00060587700696757,0.00739169948500435
isletMEsaddlebrown_B,1,26,liverMEsalmon_B,3,10,NA,0,NA,0.495690265492066,0.24398765964171,2.03162023120339,0.00060587700696757,0.00739169948500435
isletMEpurple_B,1,23,isletMElightgreen_B,1,16,NA,0,NA,0.96555257182718,0.475629309150572,2.03005271805382,0.00060587700696757,0.00739169948500435
isletMEpurple_B,1,23,isletMEtan_B,1,31,NA,0,NA,1.55095410989669,0.766550293118364,2.02329074011221,0.00060587700696757,0.00739169948500435
isletMElightgreen_B,1,16,isletMEwhite_B,1,34,NA,0,NA,-0.671865344021042,0.332119238237771,2.02296424496807,0.00128496589898186,0.00994286509571587
liverMEred_B,3,9,isletMEviolet_B,1,33,NA,0,NA,-2.63822660417831,1.30555561574321,2.02076922067886,0.00128496589898186,0.00994286509571587
isletMEwhite_B,1,34,liverMEred_B,3,9,NA,0,NA,-0.433281401055034,0.214645834171633,2.01858751523022,0.00128496589898186,0.00994286509571587
adiposeMEmagenta_B,2,6,isletMEmidnightblue_B,1,19,NA,0,NA,-1.029353633072,0.510098662385193,2.01795007314624,0.00128496589898186,0.00994286509571587
isletMEgrey60_B,1,14,adiposeMEbrown_B,2,3,NA,0,NA,0.825844317625125,0.409823671400395,2.01512107585967,0.00060587700696757,0.00739169948500435
liverMEtan_B,3,11,liverMEpurple_B,3,8,NA,0,NA,-0.864250036143111,0.429029823177369,2.014428809966,0.00128496589898186,0.00994286509571587
isletMEmidnightblue_B,1,19,isletMEdarkolivegreen_B,1,8,NA,0,NA,0.869604153420059,0.432063040979307,2.01267887077087,0.00060587700696757,0.00739169948500435
isletMEmidnightblue_B,1,19,isletMElightcyan_B,1,15,NA,0,NA,-1.29855623566909,0.646022690156987,2.01007836946646,0.00128496589898186,0.00994286509571587
isletMEdarkmagenta_B,1,7,isletMEsteelblue_B,1,30,NA,0,NA,-1.13622454365296,0.569152667867499,1.99634405283589,0.00128496589898186,0.00994286509571587
adiposeMEbrown_B,2,3,isletMEgrey60_B,1,14,NA,0,NA,0.928033694378904,0.464963761902692,1.99592693112528,0.00060587700696757,0.00739169948500435
isletMEgrey60_B,1,14,isletMEyellow_B,1,35,NA,0,NA,-0.997481894271574,0.499848699969808,1.99556764743376,0.00128496589898186,0.00994286509571587
adiposeMEpurple_B,2,8,liverMEsalmon_B,3,10,NA,0,NA,-2.90053993779168,1.45464358139708,1.99398668848208,0.00128496589898186,0.00994286509571587
isletMEcyan_B,1,4,isletMEdarkgrey_B,1,6,NA,0,NA,-0.52466728221252,0.263568726889114,1.99062797929457,0.00128496589898186,0.00994286509571587
adiposeMEmagenta_B,2,6,isletMEwhite_B,1,34,NA,0,NA,1.90874784655102,0.958896545020465,1.99056702880318,0.00060587700696757,0.00739169948500435
adiposeMEturquoise_B,2,10,isletMEtan_B,1,31,NA,0,NA,-1.84895755193514,0.929283471990944,1.98965935332288,0.00128496589898186,0.00994286509571587
liverMEsalmon_B,3,10,adiposeMEyellow_B,2,11,NA,0,NA,-0.716725613007131,0.360409355370053,1.98864319787489,0.00128496589898186,0.00994286509571587
isletMElightcyan_B,1,15,isletMEorange_B,1,20,NA,0,NA,1.42472024311457,0.721377502565257,1.97499955023298,0.00060587700696757,0.00739169948500435
isletMEpink_B,1,22,isletMElightyellow_B,1,17,NA,0,NA,-0.566028035026007,0.286753474759505,1.97391866131953,0.00138380942967287,0.0105296102133112
isletMEdarkgrey_B,1,6,liverMEblue_B,3,2,NA,0,NA,1.24983711067044,0.633297553432633,1.97353851107747,0.00060587700696757,0.00739169948500435
liverMEsalmon_B,3,10,isletMElightyellow_B,1,17,NA,0,NA,0.962430427430088,0.487836872154578,1.97285298091434,0.00060587700696757,0.00739169948500435
adiposeMEblack_B,2,1,sexM,0,2,NA,0,NA,2.41299641923627,1.22383042418795,1.97167546381058,0.00060587700696757,0.00739169948500435
isletMEgrey60_B,1,14,isletMEturquoise_B,1,32,NA,0,NA,-1.16031038390707,0.589913194408642,1.96691715815955,0.00138380942967287,0.0105296102133112
isletMEsienna3_B,1,28,adiposeMEbrown_B,2,3,NA,0,NA,1.35486363476751,0.68940825626187,1.96525588787389,0.00060587700696757,0.00739169948500435
liverMEpurple_B,3,8,isletMEskyblue_B,1,29,NA,0,NA,1.19919460155926,0.610755368578572,1.96346141721223,0.00060587700696757,0.00739169948500435
liverMEturquoise_B,3,12,adiposeMEmagenta_B,2,6,NA,0,NA,-0.39810243912131,0.202795312385176,1.96307515414942,0.00138380942967287,0.0105296102133112
isletMEyellow_B,1,35,liverMEyellow_B,3,13,NA,0,NA,-0.506976650158118,0.25854398830706,1.96089127222717,0.00138380942967287,0.0105296102133112
isletMEcyan_B,1,4,isletMEsienna3_B,1,28,NA,0,NA,-0.558486346894659,0.285333250882649,1.95731252900613,0.00138380942967287,0.0105296102133112
liverMEsalmon_B,3,10,isletMEdarkgreen_B,1,5,NA,0,NA,1.62776743026162,0.834251875627251,1.95117023745107,0.00080783600929013,0.00859499940116825
isletMEdarkturquoise_B,1,11,liverMEblue_B,3,2,NA,0,NA,-1.23923200532147,0.635660681780152,1.9495181011527,0.00138380942967287,0.0105296102133112
isletMEgreenyellow_B,1,13,adiposeMEbrown_B,2,3,NA,0,NA,-1.71474904156841,0.879858127034904,1.94889265539555,0.00138380942967287,0.0105296102133112
isletMEbrown_B,1,3,isletMEgreenyellow_B,1,13,NA,0,NA,-0.60477829807566,0.310683043461895,1.94660864441363,0.00138380942967287,0.0105296102133112
isletMEblack_B,1,1,liverMEmagenta_B,3,6,NA,0,NA,0.489378232772294,0.251446505702426,1.94625187335651,0.00080783600929013,0.00859499940116825
liverMEtan_B,3,11,isletMEyellowgreen_B,1,36,NA,0,NA,0.846046950184724,0.435017619764963,1.94485674084153,0.00080783600929013,0.00859499940116825
isletMElightyellow_B,1,17,isletMEmidnightblue_B,1,19,NA,0,NA,0.654471394382275,0.337166138157821,1.94109467207508,0.00080783600929013,0.00859499940116825
liverMEmagenta_B,3,6,sexM,0,3,NA,0,NA,2.80090165655115,1.44767581065046,1.9347575168039,0.00080783600929013,0.00859499940116825
isletMElightyellow_B,1,17,isletMEmagenta_B,1,18,NA,0,NA,1.34956545099625,0.697948250633883,1.93361821563499,0.00080783600929013,0.00859499940116825
isletMElightyellow_B,1,17,isletMEdarkgrey_B,1,6,NA,0,NA,0.75836085573553,0.392339018053938,1.93292234735438,0.00080783600929013,0.00859499940116825
isletMEtan_B,1,31,isletMEblack_B,1,1,NA,0,NA,1.0849976797475,0.562244082159661,1.92976273859543,0.00080783600929013,0.00859499940116825
isletMEdarkorange_B,1,9,isletMEmidnightblue_B,1,19,NA,0,NA,-0.575592993882417,0.298638441247156,1.92739083246839,0.00148265296036376,0.0112583191596086
isletMEmidnightblue_B,1,19,liverMEgreenyellow_B,3,5,NA,0,NA,-1.19296626459824,0.620184471102689,1.92356680985118,0.00168034002174555,0.0125710652546668
isletMEyellowgreen_B,1,36,isletMElightyellow_B,1,17,NA,0,NA,0.900872323964956,0.46926734376637,1.91974220224765,0.00080783600929013,0.00859499940116825
liverMEturquoise_B,3,12,adiposeMEgreen_B,2,4,NA,0,NA,0.267542059407903,0.139434979069936,1.91875855823604,0.00080783600929013,0.00859499940116825
isletMEmagenta_B,1,18,isletMEdarkred_B,1,10,NA,0,NA,0.797736813646654,0.416364801807527,1.91595641654509,0.00080783600929013,0.00859499940116825
liverMEtan_B,3,11,isletMEsaddlebrown_B,1,26,NA,0,NA,-1.16032675339856,0.606821714264515,1.91213782586028,0.00177918355243645,0.0125710652546668
isletMEtan_B,1,31,isletMEpurple_B,1,23,NA,0,NA,0.494254129022768,0.259818459796338,1.90230566915913,0.00080783600929013,0.00859499940116825
adiposeMEgreen_B,2,4,isletMEviolet_B,1,33,NA,0,NA,-3.94593300479496,2.07688125463219,1.89993192725589,0.00177918355243645,0.0125710652546668
isletMEsaddlebrown_B,1,26,liverMEblack_B,3,1,NA,0,NA,1.45859354913886,0.768117621077848,1.8989195262727,0.00080783600929013,0.00859499940116825
isletMEdarkred_B,1,10,isletMEsalmon_B,1,27,NA,0,NA,-1.89199123683759,0.996664912491228,1.89832230785414,0.00177918355243645,0.0125710652546668
adiposeMEblue_B,2,2,isletMElightyellow_B,1,17,NA,0,NA,-1.98657566241451,1.04866585455432,1.89438385333791,0.00177918355243645,0.0125710652546668
isletMEskyblue_B,1,29,liverMEblue_B,3,2,NA,0,NA,0.676644354047635,0.358329090987909,1.88833218140937,0.00080783600929013,0.00859499940116825
adiposeMEblue_B,2,2,liverMEblue_B,3,2,NA,0,NA,-2.71545904563295,1.43980379068321,1.88599242702676,0.00177918355243645,0.0125710652546668
isletMEred_B,1,24,isletMEpaleturquoise_B,1,21,NA,0,NA,-1.5931522413254,0.845148870403527,1.88505516260671,0.00177918355243645,0.0125710652546668
isletMElightyellow_B,1,17,isletMEviolet_B,1,33,NA,0,NA,-1.3996615601134,0.742922257351282,1.88399465255432,0.00177918355243645,0.0125710652546668
adiposeMEblack_B,2,1,isletMEblack_B,1,1,NA,0,NA,2.62306764457916,1.39264345537711,1.88351701539348,0.00080783600929013,0.00859499940116825
liverMEyellow_B,3,13,isletMEwhite_B,1,34,NA,0,NA,1.06077876570823,0.563225799333251,1.88339874871496,0.00080783600929013,0.00859499940116825
isletMEdarkolivegreen_B,1,8,isletMEpaleturquoise_B,1,21,NA,0,NA,1.66410070390573,0.884272141272736,1.88188751656315,0.00080783600929013,0.00859499940116825
liverMEblue_B,3,2,isletMEdarkturquoise_B,1,11,NA,0,NA,-0.824183095763692,0.43851209551046,1.87949911576392,0.00177918355243645,0.0125710652546668
isletMEsaddlebrown_B,1,26,liverMEpink_B,3,7,NA,0,NA,0.358718820056368,0.191976275568993,1.8685580756954,0.00080783600929013,0.00859499940116825
isletMEblack_B,1,1,isletMEdarkorange_B,1,9,NA,0,NA,-0.750751010023342,0.402132048174631,1.86692658153254,0.00177918355243645,0.0125710652546668
isletMEdarkorange_B,1,9,adiposeMEpurple_B,2,8,NA,0,NA,-0.298613460197221,0.160094989524597,1.86522676995673,0.00177918355243645,0.0125710652546668
isletMEorange_B,1,20,liverMEred_B,3,9,NA,0,NA,-0.439911975491863,0.235849588603128,1.86522256874536,0.00177918355243645,0.0125710652546668
isletMEorange_B,1,20,liverMEmagenta_B,3,6,NA,0,NA,-0.761912661054701,0.409919690363758,1.85868763800682,0.00177918355243645,0.0125710652546668
isletMEviolet_B,1,33,liverMEtan_B,3,11,NA,0,NA,-0.95245727223182,0.51274257534738,1.85757399136699,0.00177918355243645,0.0125710652546668
isletMEsaddlebrown_B,1,26,adiposeMEgreen_B,2,4,NA,0,NA,-0.212990997052891,0.114668464246447,1.85745050701235,0.00177918355243645,0.0125710652546668
isletMEtan_B,1,31,isletMEdarkgreen_B,1,5,NA,0,NA,-1.00978876535675,0.543919287416461,1.85650479532194,0.00177918355243645,0.0125710652546668
isletMEdarkorange_B,1,9,liverMEblue_B,3,2,NA,0,NA,0.61899596484613,0.334092482079366,1.8527683143109,0.00080783600929013,0.00859499940116825
isletMEgreen_B,1,12,isletMEcyan_B,1,4,NA,0,NA,1.07345981321548,0.580747206411637,1.84841149705782,0.00080783600929013,0.00859499940116825
liverMEbrown_B,3,3,isletMEsienna3_B,1,28,NA,0,NA,-0.637588729466765,0.34529415036775,1.8465089222847,0.00177918355243645,0.0125710652546668
adiposeMEblack_B,2,1,isletMEmidnightblue_B,1,19,NA,0,NA,1.10721641881231,0.600057226802065,1.84518470798709,0.00080783600929013,0.00859499940116825
isletMEmagenta_B,1,18,adiposeMEturquoise_B,2,10,NA,0,NA,0.747873309320621,0.407117871681172,1.83699454468141,0.00080783600929013,0.00859499940116825
isletMEmidnightblue_B,1,19,isletMElightgreen_B,1,16,NA,0,NA,1.21031947120304,0.659441110686198,1.83537157691551,0.00080783600929013,0.00859499940116825
isletMEturquoise_B,1,32,isletMEgrey60_B,1,14,NA,0,NA,-0.847585345588888,0.462009910541673,1.83456096124682,0.00177918355243645,0.0125710652546668
isletMEblack_B,1,1,isletMEwhite_B,1,34,NA,0,NA,0.603596819736514,0.32908702808945,1.83415561300231,0.00080783600929013,0.00859499940116825
isletMEdarkolivegreen_B,1,8,isletMElightyellow_B,1,17,NA,0,NA,-0.662502758389454,0.362862954305513,1.82576576233147,0.00177918355243645,0.0125710652546668
adiposeMEgreen_B,2,4,isletMEmidnightblue_B,1,19,NA,0,NA,1.57419938653768,0.862489856519429,1.825180174165,0.00080783600929013,0.00859499940116825
isletMEsaddlebrown_B,1,26,liverMEtan_B,3,11,NA,0,NA,-0.850187399179268,0.466081838612047,1.82411612885637,0.00177918355243645,0.0125710652546668
isletMEyellowgreen_B,1,36,adiposeMEbrown_B,2,3,NA,0,NA,1.36999080130192,0.752300653501106,1.82106820581129,0.000908815510451411,0.00866214783399001
isletMEmagenta_B,1,18,isletMEorange_B,1,20,NA,0,NA,1.09064336380207,0.599282853102362,1.81991418268692,0.000908815510451411,0.00866214783399001
isletMEtan_B,1,31,isletMEblue_B,1,2,NA,0,NA,-0.684593080398553,0.376956036049528,1.81610855094148,0.00177918355243645,0.0125710652546668
isletMEdarkolivegreen_B,1,8,liverMEred_B,3,9,NA,0,NA,-0.530633345200959,0.292484895371467,1.81422478082854,0.00177918355243645,0.0125710652546668
isletMEdarkgrey_B,1,6,isletMEsaddlebrown_B,1,26,NA,0,NA,2.27092644342959,1.25206081030102,1.81375091748428,0.000908815510451411,0.00866214783399001
isletMEdarkorange_B,1,9,isletMEyellowgreen_B,1,36,NA,0,NA,-0.601447666882979,0.332763763914042,1.80743137356248,0.00177918355243645,0.0125710652546668
isletMEsteelblue_B,1,30,isletMEgrey60_B,1,14,NA,0,NA,-1.46118303698593,0.808444617663141,1.80740029070831,0.00177918355243645,0.0125710652546668
isletMEblack_B,1,1,isletMEdarkred_B,1,10,NA,0,NA,0.425987204206512,0.236115047838837,1.80415101919838,0.000908815510451411,0.00866214783399001
isletMEblue_B,1,2,adiposeMEgreenyellow_B,2,5,NA,0,NA,-0.713726515014999,0.395650683388066,1.80393095470773,0.00177918355243645,0.0125710652546668
isletMElightyellow_B,1,17,isletMEwhite_B,1,34,NA,0,NA,-1.07381152596125,0.595870267695168,1.8020894549996,0.00177918355243645,0.0125710652546668
liverMEbrown_B,3,3,adiposeMEbrown_B,2,3,NA,0,NA,1.06850969717649,0.593434425838457,1.80055226096262,0.000908815510451411,0.00866214783399001
isletMEblack_B,1,1,isletMEtan_B,1,31,NA,0,NA,1.11788899480202,0.620944869558886,1.80030313415128,0.000908815510451411,0.00866214783399001
isletMEviolet_B,1,33,isletMEbrown_B,1,3,NA,0,NA,-1.75462365056231,0.975169380336733,1.79930141977635,0.00177918355243645,0.0125710652546668
isletMEwhite_B,1,34,isletMEmagenta_B,1,18,NA,0,NA,1.33352456513017,0.741258741883588,1.79900011936668,0.000908815510451411,0.00866214783399001
liverMEturquoise_B,3,12,isletMEviolet_B,1,33,NA,0,NA,1.12590596565461,0.625948379089628,1.79872015531395,0.000908815510451411,0.00866214783399001
isletMEdarkolivegreen_B,1,8,adiposeMEblack_B,2,1,NA,0,NA,-0.527384988846793,0.293689283176991,1.7957243217791,0.00177918355243645,0.0125710652546668
liverMEblue_B,3,2,isletMEsienna3_B,1,28,NA,0,NA,0.816893527200942,0.455435294037559,1.79365441786243,0.000908815510451411,0.00866214783399001
liverMEsalmon_B,3,10,adiposeMEpink_B,2,7,NA,0,NA,0.744449579931481,0.415104718748865,1.79340187260523,0.000908815510451411,0.00866214783399001
isletMEblack_B,1,1,adiposeMEbrown_B,2,3,NA,0,NA,0.698471661910608,0.389821621372775,1.79177250212779,0.000908815510451411,0.00866214783399001
adiposeMEblack_B,2,1,isletMEsalmon_B,1,27,NA,0,NA,-1.97033543494096,1.10069554472171,1.79008213887076,0.00177918355243645,0.0125710652546668
adiposeMEmagenta_B,2,6,adiposeMEpink_B,2,7,NA,0,NA,1.05787743935857,0.591406888555218,1.78874723955773,0.000908815510451411,0.00866214783399001
isletMEsalmon_B,1,27,isletMEviolet_B,1,33,NA,0,NA,-1.37926722534993,0.772331034290683,1.78584980288493,0.00177918355243645,0.0125710652546668
isletMEorange_B,1,20,liverMEyellow_B,3,13,NA,0,NA,0.898540409457724,0.50482248241145,1.77991361471373,0.000908815510451411,0.00866214783399001
isletMEturquoise_B,1,32,isletMEred_B,1,24,NA,0,NA,-0.728698982128243,0.409915540591684,1.77768079023405,0.00177918355243645,0.0125710652546668
isletMEwhite_B,1,34,adiposeMEturquoise_B,2,10,NA,0,NA,-0.63319957134481,0.357283834276154,1.77225922529535,0.00177918355243645,0.0125710652546668
isletMEwhite_B,1,34,liverMEgreenyellow_B,3,5,NA,0,NA,1.1453087133664,0.648055909248321,1.7672992361027,0.000908815510451411,0.00866214783399001
isletMEskyblue_B,1,29,isletMEsalmon_B,1,27,NA,0,NA,-0.828972432549198,0.469717317920349,1.76483259382352,0.00187802708312745,0.0126585250906933
isletMEdarkgreen_B,1,5,liverMEyellow_B,3,13,NA,0,NA,0.678991989504181,0.38519057739717,1.76274298839889,0.000908815510451411,0.00866214783399001
isletMEmagenta_B,1,18,liverMEgreen_B,3,4,NA,0,NA,-1.1874980372771,0.674753307140506,1.75989954359694,0.00187802708312745,0.0126585250906933
isletMEdarkgreen_B,1,5,isletMEsteelblue_B,1,30,NA,0,NA,-0.754515928764631,0.428752351243922,1.75979426486079,0.00187802708312745,0.0126585250906933
isletMEred_B,1,24,isletMEwhite_B,1,34,NA,0,NA,1.42727893960875,0.811137779713116,1.75960111254287,0.000908815510451411,0.00866214783399001
isletMEorange_B,1,20,isletMEgreen_B,1,12,NA,0,NA,-1.17933544527179,0.670700793909344,1.75836297792007,0.00187802708312745,0.0126585250906933
isletMEdarkgrey_B,1,6,adiposeMEpurple_B,2,8,NA,0,NA,-0.540535745976631,0.307640285918878,1.75703823822074,0.00187802708312745,0.0126585250906933
adiposeMEgreen_B,2,4,isletMEblack_B,1,1,NA,0,NA,3.67351316982694,2.09190795422604,1.75605870344618,0.000908815510451411,0.00866214783399001
isletMEyellow_B,1,35,isletMEgrey60_B,1,14,NA,0,NA,-1.00280561696157,0.572036740452417,1.75304407225393,0.00187802708312745,0.0126585250906933
isletMEyellowgreen_B,1,36,adiposeMEpurple_B,2,8,NA,0,NA,-0.581279896513698,0.332420654791004,1.74862749391777,0.00187802708312745,0.0126585250906933
isletMEdarkturquoise_B,1,11,isletMEsalmon_B,1,27,NA,0,NA,-1.13886933787599,0.652571478150875,1.74520244296163,0.00187802708312745,0.0126585250906933
isletMEsalmon_B,1,27,isletMEdarkred_B,1,10,NA,0,NA,-0.484419016212426,0.278992722300359,1.73631416697282,0.00187802708312745,0.0126585250906933
isletMEblack_B,1,1,liverMEgreen_B,3,4,NA,0,NA,-0.74475899785912,0.429079152856954,1.73571471114423,0.00187802708312745,0.0126585250906933
liverMEblue_B,3,2,isletMEdarkgrey_B,1,6,NA,0,NA,0.567861034043256,0.327576599929691,1.73352136314113,0.000908815510451411,0.00866214783399001
isletMEorange_B,1,20,isletMEdarkolivegreen_B,1,8,NA,0,NA,-0.838198592161871,0.483569763250135,1.73335608605515,0.00187802708312745,0.0126585250906933
isletMEdarkorange_B,1,9,isletMElightcyan_B,1,15,NA,0,NA,-0.84996956416319,0.490584133632742,1.73256635486603,0.00187802708312745,0.0126585250906933
adiposeMEbrown_B,2,3,isletMEyellowgreen_B,1,36,NA,0,NA,0.934019449331399,0.53956011024866,1.73107579969348,0.000908815510451411,0.00866214783399001
isletMEgreen_B,1,12,isletMEpaleturquoise_B,1,21,NA,0,NA,-0.691245144855677,0.399544342044299,1.7300836781191,0.00187802708312745,0.0126585250906933
isletMEdarkturquoise_B,1,11,isletMElightyellow_B,1,17,NA,0,NA,-2.10503850150546,1.22093758252074,1.72411639353374,0.00187802708312745,0.0126585250906933
isletMEsaddlebrown_B,1,26,adiposeMEred_B,2,9,NA,0,NA,0.189108327481373,0.10972975092754,1.72340068106279,0.000908815510451411,0.00866214783399001
isletMElightgreen_B,1,16,adiposeMEturquoise_B,2,10,NA,0,NA,-0.950095902624595,0.551367314036559,1.7231632678204,0.00187802708312745,0.0126585250906933
isletMEdarkolivegreen_B,1,8,isletMEsteelblue_B,1,30,NA,0,NA,1.20213031061446,0.698820457095451,1.72022770428179,0.000908815510451411,0.00866214783399001
liverMEbrown_B,3,3,adiposeMEgreenyellow_B,2,5,NA,0,NA,-0.664096364777073,0.386191588498857,1.71960339001283,0.00187802708312745,0.0126585250906933
liverMEpurple_B,3,8,isletMEbrown_B,1,3,NA,0,NA,-1.97074505909843,1.14607862005753,1.71955485828669,0.00187802708312745,0.0126585250906933
liverMEyellow_B,3,13,isletMEdarkgreen_B,1,5,NA,0,NA,1.18602630329445,0.689791855944989,1.71939737048597,0.000908815510451411,0.00866214783399001
liverMEpink_B,3,7,isletMEtan_B,1,31,NA,0,NA,2.12242099249242,1.23668209121631,1.71622198426514,0.000908815510451411,0.00866214783399001
isletMEblack_B,1,1,adiposeMEpink_B,2,7,NA,0,NA,0.471621633577099,0.275275705572915,1.71327009259877,0.000908815510451411,0.00866214783399001
isletMEdarkolivegreen_B,1,8,adiposeMEgreen_B,2,4,NA,0,NA,-0.465002628820855,0.272206472313478,1.70827175734951,0.00187802708312745,0.0126585250906933
liverMEpink_B,3,7,adiposeMEred_B,2,9,NA,0,NA,-0.616326348110429,0.361618537033191,1.70435496246106,0.00187802708312745,0.0126585250906933
isletMEgreenyellow_B,1,13,isletMEsalmon_B,1,27,NA,0,NA,-1.0490154961709,0.615809993978566,1.70347267246106,0.00187802708312745,0.0126585250906933
adiposeMEturquoise_B,2,10,adiposeMEpurple_B,2,8,NA,0,NA,0.618298251314392,0.363054532780327,1.70304512266895,0.000908815510451411,0.00866214783399001
liverMEblue_B,3,2,isletMEtan_B,1,31,NA,0,NA,-1.47149903743453,0.86500160069895,1.70115180855794,0.00187802708312745,0.0126585250906933
adiposeMEblue_B,2,2,isletMEsaddlebrown_B,1,26,NA,0,NA,-4.1893938746238,2.46717962422494,1.69804980289584,0.00197687061381835,0.0131313002660166
isletMElightcyan_B,1,15,isletMEyellowgreen_B,1,36,NA,0,NA,-0.913183386557945,0.538221645493173,1.69666789547491,0.00197687061381835,0.0131313002660166
isletMEdarkolivegreen_B,1,8,isletMEgreenyellow_B,1,13,NA,0,NA,-0.361702426207353,0.213774255510387,1.69198309377239,0.00207571414450924,0.0134744521862062
adiposeMEyellow_B,2,11,sexM,0,4,NA,0,NA,-2.05987678394779,1.21775297873764,1.69153910515014,0.00207571414450924,0.0134744521862062
isletMEskyblue_B,1,29,liverMEmagenta_B,3,6,NA,0,NA,0.80886781094309,0.479251019222293,1.68777483719426,0.000908815510451411,0.00866214783399001
adiposeMEturquoise_B,2,10,adiposeMEblack_B,2,1,NA,0,NA,-0.429304928531274,0.254558428961257,1.6864691154918,0.00227340120589103,0.0143707226486376
isletMElightcyan_B,1,15,isletMEblue_B,1,2,NA,0,NA,-1.27191759021088,0.755003760101951,1.68465066987101,0.00227340120589103,0.0143707226486376
isletMEorange_B,1,20,liverMEgreenyellow_B,3,5,NA,0,NA,0.954695733276866,0.566715111955205,1.68461315595256,0.000908815510451411,0.00866214783399001
isletMEred_B,1,24,liverMEpink_B,3,7,NA,0,NA,-0.406109033251396,0.242567273724732,1.67421197021101,0.00237224473658204,0.0148164091056148
liverMEpink_B,3,7,isletMEmagenta_B,1,18,NA,0,NA,-1.80489381791791,1.07812871811097,1.6740986373875,0.00237224473658204,0.0148164091056148
isletMEdarkorange_B,1,9,adiposeMEbrown_B,2,3,NA,0,NA,0.815095888677566,0.487210604351845,1.67298470393911,0.000908815510451411,0.00866214783399001
isletMEdarkred_B,1,10,liverMEtan_B,3,11,NA,0,NA,-0.965684780124424,0.577617821605864,1.67184034841528,0.00237224473658204,0.0148164091056148
sexM,0,4,liverMEgreenyellow_B,3,5,NA,0,NA,-0.325595668104509,0.194882215708825,1.67073053290293,0.00237224473658204,0.0148164091056148
adiposeMEblue_B,2,2,sexM,0,5,NA,0,NA,1.97617278936245,1.18737172710678,1.66432528604813,0.000908815510451411,0.00866214783399001
adiposeMEbrown_B,2,3,isletMEsaddlebrown_B,1,26,NA,0,NA,-1.55681800599316,0.935593535630069,1.6639896992712,0.00237224473658204,0.0148164091056148
isletMEdarkgrey_B,1,6,adiposeMEpink_B,2,7,NA,0,NA,0.770241525456303,0.463075079427931,1.6633188864489,0.000908815510451411,0.00866214783399001
adiposeMEblack_B,2,1,isletMEdarkgreen_B,1,5,NA,0,NA,-2.32454072620457,1.39903408477479,1.6615325898788,0.00237224473658204,0.0148164091056148
liverMEbrown_B,3,3,isletMEskyblue_B,1,29,NA,0,NA,-1.18826232051308,0.715602340546194,1.66050647571404,0.00247108826727294,0.0152773362469915
liverMEpurple_B,3,8,isletMEyellow_B,1,35,NA,0,NA,1.43318072770778,0.864554661860346,1.65770979086952,0.000908815510451411,0.00866214783399001
isletMEsaddlebrown_B,1,26,isletMEsteelblue_B,1,30,NA,0,NA,1.43628257846578,0.866579427324561,1.6574159657818,0.000908815510451411,0.00866214783399001
isletMEgrey60_B,1,14,isletMEdarkolivegreen_B,1,8,NA,0,NA,0.799540487024935,0.483780950648719,1.65269113211837,0.000908815510451411,0.00866214783399001
isletMEskyblue_B,1,29,isletMEpurple_B,1,23,NA,0,NA,-0.625571650912118,0.378558657737592,1.65250916370733,0.00247108826727294,0.0152773362469915
adiposeMEmagenta_B,2,6,isletMEsaddlebrown_B,1,26,NA,0,NA,3.60611955659234,2.18625241773121,1.64945251854065,0.000908815510451411,0.00866214783399001
isletMEdarkred_B,1,10,isletMEblue_B,1,2,NA,0,NA,1.74252204288942,1.05775039528607,1.64738491297671,0.000908815510451411,0.00866214783399001
liverMEsalmon_B,3,10,adiposeMEpurple_B,2,8,NA,0,NA,-0.302910544434055,0.18425317514524,1.6439909065083,0.00247108826727294,0.0152773362469915
liverMEblue_B,3,2,liverMEpurple_B,3,8,NA,0,NA,-1.61160419376549,0.980738349720178,1.64325601647505,0.00247108826727294,0.0152773362469915
isletMEblack_B,1,1,isletMEmagenta_B,1,18,NA,0,NA,-0.380953045260693,0.232238953838046,1.64034947180461,0.00256993179796383,0.0157027552262899
