Source,Chr,Position,Target,Chr,Position,conditioning_marker,Chr,Position,Effect,SE,|Effect|/SE,P_empirical,p_adjusted
adipose-turquoise-endomembrane-system-intracellular-cytoplasm-membrane-bounded_B,2,13,islet-lightyellow-blood-vessel-morphogenesis-tube-development_B,3,25,NA,NA,NA,-1.30804775006241,0.434988239300823,3.00708762187432,0.00262778672543862,0.0193321953764857
islet-pink-intracellular-organelle-lumen-membrane-enclosed-nuclear_B,3,32,islet-ivory-Epstein-Barr-virus-infection-Kaposi-sarcoma-associated_B,3,20,NA,NA,NA,-1.05687360397146,0.351774954452989,3.00440264604654,0.00262778672543862,0.0193321953764857
liver-pink-cytoplasm-cytosol-alpha-amino-acid-catabolic_B,1,19,adipose-tan-organic-acid-metabolic-small-molecule_B,2,12,NA,NA,NA,-2.07065988390672,0.689268746124929,3.00414010579759,0.00262778672543862,0.0193321953764857
islet-lightcyan-cytoplasm-cytoskeletal-protein-binding-intracellular_B,3,21,liver-darkorange-organic-acid-metabolic-oxoacid-carboxylic_B,1,7,NA,NA,NA,-4.27004523455403,1.42154100432876,3.00381432653102,0.00262778672543862,0.0193321953764857
islet-plum1-cell-cycle-mitotic-chromosome-segregation_B,3,33,islet-royalblue-endoplasmic-reticulum-endomembrane-system-Protein_B,3,36,NA,NA,NA,-1.89820733921569,0.632096209833353,3.00303547100233,0.00262778672543862,0.0193321953764857
liver-orange-intracellular-organelle-membrane-bounded-positive-regulation_B,1,18,islet-green-plasma-membrane-bounded-cell-projection_B,3,17,NA,NA,NA,-1.17527261453371,0.39136777992802,3.00298766226966,0.00262778672543862,0.0193321953764857
islet-mediumpurple3-intracellular-organelle-membrane-bounded-cellular-localization_B,3,27,liver-orange-intracellular-organelle-membrane-bounded-positive-regulation_B,1,18,NA,NA,NA,-0.558932029485859,0.186158200821655,3.0024571951108,0.00262778672543862,0.0193321953764857
islet-mediumpurple3-intracellular-organelle-membrane-bounded-cellular-localization_B,3,27,islet-ivory-Epstein-Barr-virus-infection-Kaposi-sarcoma-associated_B,3,20,NA,NA,NA,-0.922331715162881,0.307412109250285,3.00031029165461,0.00262778672543862,0.0193321953764857
adipose-greenyellow-cilium-organization-assembly-movement-plasma_B,2,6,adipose-blue-mitochondrion-intracellular-membrane-bounded-organelle-cytoplasm_B,2,2,NA,NA,NA,-0.642493050679953,0.214433829386561,2.99622989767033,0.00262778672543862,0.0193321953764857
liver-turquoise-cytoplasm-organelle-membrane-endomembrane-system_B,1,28,adipose-tan-organic-acid-metabolic-small-molecule_B,2,12,NA,NA,NA,-2.48173753918302,0.828847742576115,2.99420196460886,0.00262778672543862,0.0193321953764857
islet-floralwhite-protein-binding-regulation-DNA-templated-transcription_B,3,16,adipose-red-cellular-macromolecule-metabolic-nucleus-nucleic_B,2,10,NA,NA,NA,-2.33739005996971,0.781229335035551,2.99193841698654,0.00271255403916248,0.0198025702722476
adipose-magenta-nucleic-acid-metabolic-RNA-nucleobase-containing_B,2,7,adipose-pink-protein-binding-movement-cell-subcellular_B,2,8,NA,NA,NA,-1.37795028653858,0.460973562203301,2.98921760274588,0.00271255403916248,0.0198025702722476
islet-lightsteelblue1-intracellular-membrane-bounded-organelle-mitochondrion-lumen_B,3,24,liver-darkorange-organic-acid-metabolic-oxoacid-carboxylic_B,1,7,NA,NA,NA,-1.52219921209383,0.50940622621943,2.9881833667226,0.00271255403916248,0.0198025702722476
islet-red-protein-binding-enzyme-cell-junction_B,3,35,adipose-cyan-system-development-multicellular-organism-anatomical_B,2,4,NA,NA,NA,-1.37659996239986,0.460900753589579,2.98676005990151,0.00271255403916248,0.0198025702722476
adipose-purple-intracellular-organelle-cytoplasm-membrane-bounded-protein-containing_B,2,9,adipose-greenyellow-cilium-organization-assembly-movement-plasma_B,2,6,NA,NA,NA,-1.39046124813914,0.465620648290557,2.98625340874373,0.00271255403916248,0.0198025702722476
islet-orange-cytoplasm-endoplasmic-reticulum-organelle-membrane_B,3,29,islet-skyblue3-none_B,3,41,NA,NA,NA,-2.11995673950804,0.71113418566602,2.98109243267861,0.00271255403916248,0.0198025702722476
liver-darkturquoise-catalytic-activity-Metabolic-pathways-mitochondrion_B,1,9,islet-lightyellow-blood-vessel-morphogenesis-tube-development_B,3,25,NA,NA,NA,-0.92293416405557,0.309633065195034,2.98073515977444,0.00271255403916248,0.0198025702722476
liver-darkorange-organic-acid-metabolic-oxoacid-carboxylic_B,1,7,liver-saddlebrown-Complement-coagulation-cascades-extracellular-region_B,1,23,NA,NA,NA,-0.889293488893425,0.299201422146977,2.97222346910028,0.00279732135288635,0.0202315143662685
adipose-magenta-nucleic-acid-metabolic-RNA-nucleobase-containing_B,2,7,islet-skyblue-Pancreatic-secretion-extracellular-space-Protein_B,3,40,NA,NA,NA,-2.1643459812827,0.73083216619319,2.96148155677999,0.00279732135288635,0.0202315143662685
liver-red-intracellular-membrane-bounded-organelle-cytoplasm-protein-containing_B,1,21,liver-lightgreen-mitochondrion-mitochondrial-inner-membrane-envelope_B,1,14,NA,NA,NA,-2.37653235926375,0.803037730813651,2.95942801698223,0.00279732135288635,0.0202315143662685
adipose-turquoise-endomembrane-system-intracellular-cytoplasm-membrane-bounded_B,2,13,adipose-brown-immune-system-response-regulation-adaptive_B,2,3,NA,NA,NA,-2.30451668310055,0.778928307728127,2.95857354295167,0.00279732135288635,0.0202315143662685
adipose-blue-mitochondrion-intracellular-membrane-bounded-organelle-cytoplasm_B,2,2,islet-magenta-intracellular-membrane-bounded-organelle-nitrogen-compound_B,3,26,NA,NA,NA,-2.73322345703765,0.924103075901153,2.9577041006733,0.00279732135288635,0.0202315143662685
liver-darkred-cytosolic-ribosome-structural-constituent-ribosomal_B,1,8,liver-salmon-endoplasmic-reticulum-nuclear-outer-membrane-endoplasmic_B,1,24,NA,NA,NA,-3.26407716325333,1.1079323576341,2.94609787390225,0.00288208866661011,0.0207568608009394
adipose-black-mitochondrion-intracellular-membrane-bounded-organelle-cytoplasm_B,2,1,adipose-tan-organic-acid-metabolic-small-molecule_B,2,12,NA,NA,NA,-1.31527626786958,0.446634590678285,2.94485983692424,0.00288208866661011,0.0207568608009394
adipose-black-mitochondrion-intracellular-membrane-bounded-organelle-cytoplasm_B,2,1,islet-darkgreen-mitochondrial-protein-complex-intracellular-membrane-bounded_B,3,7,NA,NA,NA,-2.03939162035837,0.693036743925379,2.94268902512614,0.00288208866661011,0.0207568608009394
adipose-pink-protein-binding-movement-cell-subcellular_B,2,8,liver-black-ribonucleoprotein-complex-biogenesis-RNA-processing_B,1,1,NA,NA,NA,-2.02885859806115,0.689751999999471,2.94143199013951,0.00288208866661011,0.0207568608009394
islet-lightyellow-blood-vessel-morphogenesis-tube-development_B,3,25,islet-floralwhite-protein-binding-regulation-DNA-templated-transcription_B,3,16,NA,NA,NA,-0.837259147749204,0.284777836378769,2.9400432224494,0.00288208866661011,0.0207568608009394
liver-darkturquoise-catalytic-activity-Metabolic-pathways-mitochondrion_B,1,9,liver-red-intracellular-membrane-bounded-organelle-cytoplasm-protein-containing_B,1,21,NA,NA,NA,-1.44583595074176,0.49246562796391,2.93591241427253,0.00296685598033397,0.0208069014489651
adipose-salmon-immune-system-response-stress-protein_B,2,11,liver-black-ribonucleoprotein-complex-biogenesis-RNA-processing_B,1,1,NA,NA,NA,-2.39921406704932,0.817652735411753,2.93427021416509,0.00296685598033397,0.0208069014489651
islet-green-plasma-membrane-bounded-cell-projection_B,3,17,adipose-red-cellular-macromolecule-metabolic-nucleus-nucleic_B,2,10,NA,NA,NA,-1.80397299298323,0.615285825150294,2.93192678791613,0.00296685598033397,0.0208069014489651
islet-mediumpurple3-intracellular-organelle-membrane-bounded-cellular-localization_B,3,27,islet-darkorange-immune-system-response-defense-regulation_B,3,11,NA,NA,NA,-1.36962038770625,0.467169272357517,2.93174330750526,0.00296685598033397,0.0208069014489651
adipose-salmon-immune-system-response-stress-protein_B,2,11,liver-darkorange-organic-acid-metabolic-oxoacid-carboxylic_B,1,7,NA,NA,NA,-3.42208319913086,1.1673638772788,2.93146230214692,0.00296685598033397,0.0208069014489651
islet-darkslateblue-neuron-projection-cell-body-somatodendritic_B,3,14,islet-darkgrey-RNA-processing-intracellular-organelle-lumen_B,3,8,NA,NA,NA,-1.11777250358941,0.38137659555202,2.93088909132324,0.00296685598033397,0.0208069014489651
liver-darkorange-organic-acid-metabolic-oxoacid-carboxylic_B,1,7,adipose-blue-mitochondrion-intracellular-membrane-bounded-organelle-cytoplasm_B,2,2,NA,NA,NA,-0.507282604872896,0.17308307365159,2.93086200845981,0.00296685598033397,0.0208069014489651
islet-pink-intracellular-organelle-lumen-membrane-enclosed-nuclear_B,3,32,islet-plum1-cell-cycle-mitotic-chromosome-segregation_B,3,33,NA,NA,NA,-1.91645782178222,0.654200070385472,2.92946746498054,0.00296685598033397,0.0208069014489651
adipose-yellow-protein-binding-negative-regulation-biological_B,2,14,liver-grey60-lipid-metabolic-fatty-acid-catabolic_B,1,12,NA,NA,NA,-2.21981018118211,0.758563336543467,2.92633465690167,0.00296685598033397,0.0208069014489651
islet-lightcyan-cytoplasm-cytoskeletal-protein-binding-intracellular_B,3,21,islet-darkorange-immune-system-response-defense-regulation_B,3,11,NA,NA,NA,-1.62862967689759,0.556588774537845,2.92609149052619,0.00296685598033397,0.0208069014489651
liver-darkred-cytosolic-ribosome-structural-constituent-ribosomal_B,1,8,islet-pink-intracellular-organelle-lumen-membrane-enclosed-nuclear_B,3,32,NA,NA,NA,-0.985786079703901,0.33725277446832,2.9229887915911,0.00296685598033397,0.0208069014489651
adipose-salmon-immune-system-response-stress-protein_B,2,11,liver-yellow-RNA-metabolic-cellular-macromolecule-biosynthetic_B,1,30,NA,NA,NA,-3.23935556415692,1.10847945080285,2.92234155699568,0.00296685598033397,0.0208069014489651
islet-bisque4-intracellular-cellular-nitrogen-compound-metabolic_B,3,1,liver-white-intracellular-membrane-bounded-organelle-cytoplasm-transport_B,1,29,NA,NA,NA,-2.3534232558826,0.805415089611108,2.92200045198923,0.00296685598033397,0.0208069014489651
liver-saddlebrown-Complement-coagulation-cascades-extracellular-region_B,1,23,adipose-brown-immune-system-response-regulation-adaptive_B,2,3,NA,NA,NA,-1.44933037030056,0.496128416144894,2.92128070704437,0.00296685598033397,0.0208069014489651
islet-black-Herpes-simplex-virus-1-infection_B,3,2,islet-darkmagenta-molecular-adaptor-activity-adenyl-ribonucleotide_B,3,9,NA,NA,NA,-1.56047919347723,0.534538550477245,2.91930150235939,0.00296685598033397,0.0208069014489651
liver-red-intracellular-membrane-bounded-organelle-cytoplasm-protein-containing_B,1,21,liver-purple-intracellular-membrane-bounded-organelle-cellular-macromolecule_B,1,20,NA,NA,NA,-1.12798312744086,0.386883826981556,2.91556030201964,0.00296685598033397,0.0208069014489651
islet-white-synapse-cell-junction-nervous-system_B,3,46,adipose-cyan-system-development-multicellular-organism-anatomical_B,2,4,NA,NA,NA,-1.64003775088982,0.562776647300882,2.91418941911602,0.00296685598033397,0.0208069014489651
adipose-purple-intracellular-organelle-cytoplasm-membrane-bounded-protein-containing_B,2,9,liver-black-ribonucleoprotein-complex-biogenesis-RNA-processing_B,1,1,NA,NA,NA,-1.58614973325256,0.544732469129457,2.9117958321585,0.00296685598033397,0.0208069014489651
liver-darkorange-organic-acid-metabolic-oxoacid-carboxylic_B,1,7,adipose-magenta-nucleic-acid-metabolic-RNA-nucleobase-containing_B,2,7,NA,NA,NA,-0.427026767981932,0.146696271089788,2.91095857317711,0.00296685598033397,0.0208069014489651
liver-steelblue-intracellular-cytoplasm-organelle-membrane-bounded-transferase_B,1,26,liver-orange-intracellular-organelle-membrane-bounded-positive-regulation_B,1,18,NA,NA,NA,1.54051161357994,0.529433311781088,2.90973684371586,0,0
islet-yellow-intracellular-protein-binding-nucleoplasm-membrane-bounded_B,3,47,adipose-tan-organic-acid-metabolic-small-molecule_B,2,12,NA,NA,NA,-1.12212742524102,0.385683982473582,2.90944782836005,0.00296685598033397,0.0208069014489651
islet-green-plasma-membrane-bounded-cell-projection_B,3,17,islet-darkturquoise-collagen-containing-extracellular-matrix-region-space_B,3,15,NA,NA,NA,-0.814105610806704,0.279889663886312,2.90866622047674,0.00296685598033397,0.0208069014489651
liver-red-intracellular-membrane-bounded-organelle-cytoplasm-protein-containing_B,1,21,islet-skyblue-Pancreatic-secretion-extracellular-space-Protein_B,3,40,NA,NA,NA,-3.01779938997679,1.03775667825397,2.90800286157084,0.00296685598033397,0.0208069014489651
islet-darkred-organelle-intracellular-histone-methyltransferase-activity_B,3,13,islet-black-Herpes-simplex-virus-1-infection_B,3,2,NA,NA,NA,-1.03958775674836,0.357550406779733,2.90752782554878,0.00296685598033397,0.0208069014489651
islet-turquoise-endoplasmic-reticulum-nuclear-outer-membrane-endoplasmic_B,3,44,liver-steelblue-intracellular-cytoplasm-organelle-membrane-bounded-transferase_B,1,26,NA,NA,NA,-1.8344722548437,0.631489221047444,2.90499377297507,0.00305162329405784,0.0211243437734295
adipose-salmon-immune-system-response-stress-protein_B,2,11,islet-magenta-intracellular-membrane-bounded-organelle-nitrogen-compound_B,3,26,NA,NA,NA,-1.58379225661348,0.5456526440637,2.90256498130079,0.00305162329405784,0.0211243437734295
adipose-magenta-nucleic-acid-metabolic-RNA-nucleobase-containing_B,2,7,islet-orangered4-intracellular-organelle-cytoplasm-membrane-bounded-binding_B,3,30,NA,NA,NA,-1.17197639803059,0.403938472120717,2.90137354800002,0.00305162329405784,0.0211243437734295
islet-pink-intracellular-organelle-lumen-membrane-enclosed-nuclear_B,3,32,liver-royalblue-nucleoplasm-nucleus-nuclear-lumen-RNA_B,1,22,NA,NA,NA,-0.899990660586881,0.310200034692521,2.90132353298728,0.00305162329405784,0.0211243437734295
adipose-salmon-immune-system-response-stress-protein_B,2,11,sexM,0,2,NA,NA,NA,-0.677148416947409,0.233441620346459,2.90071845775586,0.00305162329405784,0.0211243437734295
islet-grey60-Metabolic-pathways-cytoplasm-catalytic-activity_B,3,19,sexM,0,3,NA,NA,NA,-0.745237743428627,0.256980377630736,2.89997917467257,0.00305162329405784,0.0211243437734295
adipose-black-mitochondrion-intracellular-membrane-bounded-organelle-cytoplasm_B,2,1,liver-black-ribonucleoprotein-complex-biogenesis-RNA-processing_B,1,1,NA,NA,NA,-1.98464917308149,0.684601219109378,2.89898574189422,0.00305162329405784,0.0211243437734295
islet-white-synapse-cell-junction-nervous-system_B,3,46,liver-blue-immune-system-response-defense-regulation_B,1,2,NA,NA,NA,-1.60283613984483,0.553589407384308,2.89535189522173,0.00305162329405784,0.0211243437734295
islet-white-synapse-cell-junction-nervous-system_B,3,46,islet-darkgrey-RNA-processing-intracellular-organelle-lumen_B,3,8,NA,NA,NA,-1.46790010628161,0.50710843588754,2.89464738190067,0.00305162329405784,0.0211243437734295
islet-bisque4-intracellular-cellular-nitrogen-compound-metabolic_B,3,1,liver-tan-intracellular-organelle-Mismatch-repair-binding_B,1,27,NA,NA,NA,-1.68064506239489,0.58074290432985,2.89395711917354,0.00305162329405784,0.0211243437734295
adipose-turquoise-endomembrane-system-intracellular-cytoplasm-membrane-bounded_B,2,13,adipose-green-cytosolic-ribosome-nuclear-lumen-ribonucleoprotein_B,2,5,NA,NA,NA,-1.33683738820253,0.462251100767769,2.89201558629526,0.00305162329405784,0.0211243437734295
islet-darkgrey-RNA-processing-intracellular-organelle-lumen_B,3,8,islet-green-plasma-membrane-bounded-cell-projection_B,3,17,NA,NA,NA,-0.839141301234593,0.290274159629612,2.89085774050757,0.00305162329405784,0.0211243437734295
islet-cyan-protein-binding-cellular-component-organization_B,3,6,islet-steelblue-defense-response-other-organism-external_B,3,42,NA,NA,NA,-1.08088391173595,0.373941947516882,2.89051260205878,0.00305162329405784,0.0211243437734295
islet-lightcyan-cytoplasm-cytoskeletal-protein-binding-intracellular_B,3,21,liver-brown-membrane-bounded-organelle-intracellular-mitochondrion-cytoplasm_B,1,3,NA,NA,NA,-2.30920207898942,0.799112697341935,2.88970765534129,0.00305162329405784,0.0211243437734295
liver-saddlebrown-Complement-coagulation-cascades-extracellular-region_B,1,23,islet-pink-intracellular-organelle-lumen-membrane-enclosed-nuclear_B,3,32,NA,NA,NA,-0.561534781022078,0.194537176738801,2.88651655398512,0.00305162329405784,0.0211243437734295
adipose-salmon-immune-system-response-stress-protein_B,2,11,islet-yellow-intracellular-protein-binding-nucleoplasm-membrane-bounded_B,3,47,NA,NA,NA,-2.54767842611252,0.885276961206915,2.87783206584211,0.00313639060778159,0.0215888640709407
liver-saddlebrown-Complement-coagulation-cascades-extracellular-region_B,1,23,adipose-black-mitochondrion-intracellular-membrane-bounded-organelle-cytoplasm_B,2,1,NA,NA,NA,-1.52236396076334,0.529298469367515,2.87619188202544,0.00313639060778159,0.0215888640709407
adipose-yellow-protein-binding-negative-regulation-biological_B,2,14,islet-royalblue-endoplasmic-reticulum-endomembrane-system-Protein_B,3,36,NA,NA,NA,-2.44021158159083,0.848739131391308,2.87510200877704,0.00313639060778159,0.0215888640709407
islet-violet-circulatory-system-development-tube-morphogenesis_B,3,45,liver-brown-membrane-bounded-organelle-intracellular-mitochondrion-cytoplasm_B,1,3,NA,NA,NA,-1.56048802553803,0.54278143836697,2.87498413769079,0.00313639060778159,0.0215888640709407
islet-black-Herpes-simplex-virus-1-infection_B,3,2,liver-black-ribonucleoprotein-complex-biogenesis-RNA-processing_B,1,1,NA,NA,NA,-1.73078618418917,0.60268613424133,2.87178696481529,0.00313639060778159,0.0215888640709407
adipose-magenta-nucleic-acid-metabolic-RNA-nucleobase-containing_B,2,7,islet-brown4-cytosolic-ribosome-structural-constituent-ribosomal_B,3,5,NA,NA,NA,-2.82556847902518,0.985093029382351,2.86832653845576,0.00313639060778159,0.0215888640709407
islet-greenyellow-intracellular-organelle-nucleus-membrane-bounded-cellular_B,3,18,adipose-greenyellow-cilium-organization-assembly-movement-plasma_B,2,6,NA,NA,NA,-1.39255533033439,0.485585113493256,2.86778834778618,0.00313639060778159,0.0215888640709407
liver-darkturquoise-catalytic-activity-Metabolic-pathways-mitochondrion_B,1,9,adipose-tan-organic-acid-metabolic-small-molecule_B,2,12,NA,NA,NA,-1.92957646059512,0.675368297201149,2.85707290169178,0.00322115792150546,0.021615864452079
islet-darkgrey-RNA-processing-intracellular-organelle-lumen_B,3,8,liver-royalblue-nucleoplasm-nucleus-nuclear-lumen-RNA_B,1,22,NA,NA,NA,-0.719950957410182,0.252199731755789,2.85468565885442,0.00322115792150546,0.021615864452079
islet-green-plasma-membrane-bounded-cell-projection_B,3,17,islet-red-protein-binding-enzyme-cell-junction_B,3,35,NA,NA,NA,-1.71577721379013,0.601141473583703,2.85419870228139,0.00322115792150546,0.021615864452079
islet-lightgreen-organelle-intracellular-catalytic-activity-cytoplasm_B,3,23,islet-darkolivegreen-mitochondrion-nucleosome-DNA-packaging-complex_B,3,10,NA,NA,NA,-1.50352511624023,0.527066593105078,2.85262836975229,0.00322115792150546,0.021615864452079
adipose-blue-mitochondrion-intracellular-membrane-bounded-organelle-cytoplasm_B,2,2,liver-cyan-nucleus-intracellular-macromolecule-metabolic-nuclear_B,1,4,NA,NA,NA,-1.5384516846378,0.539327905764185,2.85253492021322,0.00322115792150546,0.021615864452079
adipose-salmon-immune-system-response-stress-protein_B,2,11,islet-tan-intracellular-organelle-lumen-membrane-enclosed-membrane-bounded_B,3,43,NA,NA,NA,-3.43856022906755,1.20593860335698,2.85135596413914,0.00322115792150546,0.021615864452079
islet-orangered4-intracellular-organelle-cytoplasm-membrane-bounded-binding_B,3,30,islet-skyblue3-none_B,3,41,NA,NA,NA,-2.26926367946075,0.796075552537228,2.85056320625375,0.00322115792150546,0.021615864452079
islet-mediumpurple3-intracellular-organelle-membrane-bounded-cellular-localization_B,3,27,islet-blue-cytoskeleton-plasma-membrane-bounded-cell_B,3,3,NA,NA,NA,-1.00052513052575,0.35143724833893,2.84695243675717,0.00322115792150546,0.021615864452079
islet-pink-intracellular-organelle-lumen-membrane-enclosed-nuclear_B,3,32,islet-yellow-intracellular-protein-binding-nucleoplasm-membrane-bounded_B,3,47,NA,NA,NA,-2.32472502255539,0.817010531732228,2.84540398472771,0.00322115792150546,0.021615864452079
liver-salmon-endoplasmic-reticulum-nuclear-outer-membrane-endoplasmic_B,1,24,islet-skyblue3-none_B,3,41,NA,NA,NA,-1.64263991058095,0.577403415389646,2.84487390756505,0.00322115792150546,0.021615864452079
adipose-purple-intracellular-organelle-cytoplasm-membrane-bounded-protein-containing_B,2,9,islet-tan-intracellular-organelle-lumen-membrane-enclosed-membrane-bounded_B,3,43,NA,NA,NA,-2.86774938475769,1.00894210596721,2.84233294239272,0.00322115792150546,0.021615864452079
liver-salmon-endoplasmic-reticulum-nuclear-outer-membrane-endoplasmic_B,1,24,liver-brown-membrane-bounded-organelle-intracellular-mitochondrion-cytoplasm_B,1,3,NA,NA,NA,-1.40946585078267,0.496163456175697,2.84072886311797,0.00322115792150546,0.021615864452079
islet-red-protein-binding-enzyme-cell-junction_B,3,35,islet-skyblue-Pancreatic-secretion-extracellular-space-Protein_B,3,40,NA,NA,NA,-1.12940036252582,0.397908765427054,2.83833999312304,0.00322115792150546,0.021615864452079
islet-orangered4-intracellular-organelle-cytoplasm-membrane-bounded-binding_B,3,30,islet-darkred-organelle-intracellular-histone-methyltransferase-activity_B,3,13,NA,NA,NA,-1.05597119235521,0.372277170043844,2.83651880192075,0.00322115792150546,0.021615864452079
liver-orange-intracellular-organelle-membrane-bounded-positive-regulation_B,1,18,liver-midnightblue-negative-regulation-cellular-biological-response_B,1,17,NA,NA,NA,-1.71588018673224,0.605006920883015,2.83613315402722,0.00322115792150546,0.021615864452079
islet-bisque4-intracellular-cellular-nitrogen-compound-metabolic_B,3,1,islet-mediumpurple3-intracellular-organelle-membrane-bounded-cellular-localization_B,3,27,NA,NA,NA,-1.02992705564842,0.363200814483708,2.83569588661982,0.00322115792150546,0.021615864452079
liver-lightyellow-sterol-biosynthetic-secondary-alcohol-cholesterol_B,1,15,liver-steelblue-intracellular-cytoplasm-organelle-membrane-bounded-transferase_B,1,26,NA,NA,NA,-2.0254115634441,0.715081595988904,2.8324202088338,0.00322115792150546,0.021615864452079
liver-salmon-endoplasmic-reticulum-nuclear-outer-membrane-endoplasmic_B,1,24,liver-steelblue-intracellular-cytoplasm-organelle-membrane-bounded-transferase_B,1,26,NA,NA,NA,-1.1630027161304,0.411310141352179,2.82755662748075,0.00322115792150546,0.021615864452079
liver-saddlebrown-Complement-coagulation-cascades-extracellular-region_B,1,23,islet-magenta-intracellular-membrane-bounded-organelle-nitrogen-compound_B,3,26,NA,NA,NA,-1.56022024981515,0.552200722984311,2.82545854229075,0.00322115792150546,0.021615864452079
islet-darkmagenta-molecular-adaptor-activity-adenyl-ribonucleotide_B,3,9,liver-black-ribonucleoprotein-complex-biogenesis-RNA-processing_B,1,1,NA,NA,NA,-1.57849556972175,0.55896992766817,2.82393647956463,0.00322115792150546,0.021615864452079
islet-saddlebrown-intracellular-organelle-cytoplasm-membrane-bounded-oxysterol_B,3,37,islet-skyblue3-none_B,3,41,NA,NA,NA,-1.56175435595408,0.553457623084916,2.82181379533454,0.00322115792150546,0.021615864452079
liver-brown-membrane-bounded-organelle-intracellular-mitochondrion-cytoplasm_B,1,3,liver-orange-intracellular-organelle-membrane-bounded-positive-regulation_B,1,18,NA,NA,NA,0.880428879442047,0.312149526584512,2.82053568709699,0,0
islet-lightcyan-cytoplasm-cytoskeletal-protein-binding-intracellular_B,3,21,liver-lightgreen-mitochondrion-mitochondrial-inner-membrane-envelope_B,1,14,NA,NA,NA,-2.03398149910364,0.72133556213075,2.81974382781776,0.00322115792150546,0.021615864452079
islet-brown-intracellular-nucleoplasm-organelle-membrane-bounded-nuclear_B,3,4,islet-orangered4-intracellular-organelle-cytoplasm-membrane-bounded-binding_B,3,30,NA,NA,NA,-0.427581757345523,0.151784103409133,2.81703912163304,0.00322115792150546,0.021615864452079
adipose-yellow-protein-binding-negative-regulation-biological_B,2,14,islet-sienna3-intracellular-organelle-membrane-bounded-protein-binding_B,3,39,NA,NA,NA,-1.38727595427637,0.492558639446436,2.81646862561474,0.00322115792150546,0.021615864452079
adipose-purple-intracellular-organelle-cytoplasm-membrane-bounded-protein-containing_B,2,9,islet-cyan-protein-binding-cellular-component-organization_B,3,6,NA,NA,NA,-1.51554658093377,0.538193601285576,2.81598773622281,0.00322115792150546,0.021615864452079
adipose-blue-mitochondrion-intracellular-membrane-bounded-organelle-cytoplasm_B,2,2,islet-royalblue-endoplasmic-reticulum-endomembrane-system-Protein_B,3,36,NA,NA,NA,-1.41690493677626,0.503202966789644,2.81577222371301,0.00322115792150546,0.021615864452079
liver-saddlebrown-Complement-coagulation-cascades-extracellular-region_B,1,23,islet-darkgreen-mitochondrial-protein-complex-intracellular-membrane-bounded_B,3,7,NA,NA,NA,-1.45616452463473,0.517258413614948,2.8151587027035,0.00322115792150546,0.021615864452079
sexM,0,1,adipose-greenyellow-cilium-organization-assembly-movement-plasma_B,2,6,NA,NA,NA,-0.936834872035754,0.332913500465809,2.81404890677291,0.00322115792150546,0.021615864452079
islet-violet-circulatory-system-development-tube-morphogenesis_B,3,45,liver-steelblue-intracellular-cytoplasm-organelle-membrane-bounded-transferase_B,1,26,NA,NA,NA,-1.27433151962061,0.453194209782369,2.81188835186699,0.00330592523522932,0.0219097570198467
adipose-greenyellow-cilium-organization-assembly-movement-plasma_B,2,6,adipose-salmon-immune-system-response-stress-protein_B,2,11,NA,NA,NA,0.567159600924382,0.201718811944046,2.81163464854088,0,0
liver-royalblue-nucleoplasm-nucleus-nuclear-lumen-RNA_B,1,22,islet-red-protein-binding-enzyme-cell-junction_B,3,35,NA,NA,NA,-1.42912022056937,0.508512903796044,2.81039126028268,0.00330592523522932,0.0219097570198467
sexM,0,2,liver-brown-membrane-bounded-organelle-intracellular-mitochondrion-cytoplasm_B,1,3,NA,NA,NA,-1.24179661899505,0.442432249208433,2.80674978195369,0.00330592523522932,0.0219097570198467
islet-lightcyan-cytoplasm-cytoskeletal-protein-binding-intracellular_B,3,21,liver-black-ribonucleoprotein-complex-biogenesis-RNA-processing_B,1,1,NA,NA,NA,-1.778652537494,0.634099227911405,2.8050066286195,0.00330592523522932,0.0219097570198467
liver-magenta-intracellular-organelle-tRNA-metabolic-cytoplasm_B,1,16,islet-paleturquoise-cytoplasm-Metabolic-pathways-lipid-metabolic_B,3,31,NA,NA,NA,-0.955767979349666,0.340741988532193,2.80496097198589,0.00330592523522932,0.0219097570198467
liver-magenta-intracellular-organelle-tRNA-metabolic-cytoplasm_B,1,16,adipose-purple-intracellular-organelle-cytoplasm-membrane-bounded-protein-containing_B,2,9,NA,NA,NA,-0.834970688116841,0.297690589982264,2.80482728112631,0.00330592523522932,0.0219097570198467
islet-green-plasma-membrane-bounded-cell-projection_B,3,17,liver-black-ribonucleoprotein-complex-biogenesis-RNA-processing_B,1,1,NA,NA,NA,-1.25537047892604,0.447597678017114,2.80468496728448,0.00330592523522932,0.0219097570198467
liver-darkorange-organic-acid-metabolic-oxoacid-carboxylic_B,1,7,adipose-greenyellow-cilium-organization-assembly-movement-plasma_B,2,6,NA,NA,NA,-1.35071726168461,0.481657706853494,2.80430945558493,0.00330592523522932,0.0219097570198467
liver-magenta-intracellular-organelle-tRNA-metabolic-cytoplasm_B,1,16,adipose-cyan-system-development-multicellular-organism-anatomical_B,2,4,NA,NA,NA,-2.10063429263671,0.749134747557642,2.80408070708945,0.00330592523522932,0.0219097570198467
